companyName,updateExisting,existingCompanyIdToUpdate,url,logo,hiddenStatus,hiddenReason,notes,primary,secondary,tertiary,quaternary,quinary,senary
Pretty Woman NYC,,,https://www.prettywomannyc.com/,http://cdn.shopify.com/s/files/1/1538/5619/files/PW_BUTTERFLY_LOGO_HIGH_RES_1200x1200.JPG?v=1599136668,FALSE,,They sell nail polish and oils,621b9adb5f87e75f53667056,,,,,
Amber Budd Skincare,,,https://www.amberbudd.com/,"https://static.wixstatic.com/media/a3398b_40c3b0b4638545ac945988b410ef6d37.jpg/v1/fit/w_2500,h_1330,al_c/a3398b_40c3b0b4638545ac945988b410ef6d37.jpg",FALSE,,They sell multiple skincare products based on needs,621b9adb5f87e75f5366703c,,,,,
Charlotte Mae Skincare,,,https://www.charlottemaeskincare.com/,http://static1.squarespace.com/static/5e49ddfe56c7a101deca583f/t/5e4adbf871f6217a28beff6b/1581964284433/logo4.png?format=1500w,FALSE,,They sell face cleansers and moisturizers,621b9adb5f87e75f5366703c,,,,,
Masque Bar,,,https://masque.bar/,https://cdn.shopify.com/s/files/1/0360/7874/7784/files/mb_logo_icon_47ddf492-215f-41b5-a577-ff46b394b0a7.png?height=628&pad_color=ffffff&v=1611863757&width=1200,FALSE,,"They sell face sheets,creams and accessories",621b9adb5f87e75f5366703c,,,,,
Castle Baths Anna,,,https://www.castlebaths.com/,https://www.greenamerica.org/sites/default/files/GBN/2019-08/Castlebaths-Logo-clean.png,FALSE,,They sell skin care products and pet care products,621b9adb5f87e75f5366703c,621b9adb5f87e75f5366706c,,,,
Peach & Lily,,,https://www.peachandlily.com/,https://cdn.shopify.com/s/files/1/0791/2083/files/pl_logo_1200x.png?v=1592515781,FALSE,,"They sell cleansers, toners and oils for skin and body",621b9adb5f87e75f5366703c,,,,,
she plants love,,,https://www.sheplantslove.com/,,FALSE,,creams and butters for skincare,621b9adb5f87e75f5366703c,,,,,
Home Spa Collection,,,https://homespacollection.com/,,FALSE,,"lotions, soaps and creams for skin and body washes",621b9adb5f87e75f5366703c,621b9adb5f87e75f5366703e,,,,
Core Cosmetic,,,https://corecosmetic.com/en/,,FALSE,,Makeup and skincare products,621b9adb5f87e75f5366703c,621b9adb5f87e75f53667056,,,,
Monica Ann Beauty,,,https://monicaannbeauty.com/,https://www.leapingbunny.org/sites/default/files/brand_logo/48393D3A-CD87-4F39-BE0B-3FBE9693FBD5.png,FALSE,,makeup and makeup sponges,621b9adb5f87e75f53667056,,,,,
Hanson Skincare,,,https://www.hansonskincare.com/,https://www.leapingbunny.org/sites/default/files/brand_logo/HS%20Circle%20Logo%20blue.jpg,FALSE,,"scrubs, creams and toners for skin",621b9adb5f87e75f5366703c,,,,,
Lotus Garden Botanicals,,,https://www.lgbotanicals.com/,https://www.lgbotanicals.com/assets/templates/lgbotanicals-core/images/LGB-Header-April-2019.png,FALSE,,"They sell multiple types of products such as oils, clay, wax and extracts for the skin",621b9adb5f87e75f5366703c,,,,,
Rather Unique Skin,,,https://ratheruniqueskin.com/,https://cdn.shopify.com/s/files/1/0252/2572/4007/files/RatherUnique_Horizontal_AllBlack_500x.png?v=1587390282,FALSE,,Face wash products,621b9adb5f87e75f5366703c,,,,,
Life Elements,,,https://lifeelements.com/,https://cdn.shopify.com/s/files/1/0017/0488/6319/files/LE_Logo.png?height=628&pad_color=fff&v=1573598903&width=1200,FALSE,,"They sell bath bombs, salts and multiple products for skincare",621b9adb5f87e75f5366703c,621b9adb5f87e75f5366703e,,,,
Lotus Moon Skin Care,,,https://lotusmoonskincare.com/,https://www.leapingbunny.org/sites/default/files/brand_logo/Lotus_Moon_logo_square_2016.jpg,FALSE,,skin and body care products,621b9adb5f87e75f5366703c,,,,,
Comprehensive Cranium Care,,,https://cranium.care/,http://cdn.shopify.com/s/files/1/0018/5991/1738/files/Artboard_1_1200x1200.png?v=1559435577,FALSE,,Head wash products,621b9adb5f87e75f5366703c,,,,,
Grounded Sage Skincare,,,https://groundedsage.com/,https://site.groundedsage.com/wp-content/uploads/2019/02/gs-weblogo.png,FALSE,,"They sell multiple creams, cosmetics and oils for skincare",621b9adb5f87e75f5366703c,621b9adb5f87e75f53667056,,,,
10 Free Chemistry,,,https://10freelife.com/,https://cdn.shopify.com/s/files/1/0078/3787/6337/files/10Free_LogoBlack.png?height=628&pad_color=fff&v=1603242795&width=1200,FALSE,,They sell nail polish,621b9adb5f87e75f53667056,,,,,
Cruelty Free Girls,,,https://crueltyfreegirls.com/,https://crueltyfreegirls.com/wp-content/uploads/2020/08/CF-logo_nobg-1024x373-2.png,FALSE,,They sell plant based skin care products and soaps,621b9adb5f87e75f5366703c,621b9adb5f87e75f5366703e,,,,
B. Divine Aromatherapy,,,https://www.bdivinearoma.com/,https://dcassetcdn.com/design_img/3708481/467059/22316326/9zp1yt1e6e3ddvfbbes7hyr4rj_image.jpg,FALSE,,A variety of skincare products and personal care for multiple needs,621b9adb5f87e75f5366703c,,,,,
Apeel Aesthetics Naturals,,,https://www.apeelaesthetics.com/,https://www.apeelaesthetics.com/wp-content/uploads/2016/07/cropped-Apeel-Aesthetics-App-Icon.jpg,FALSE,,They provide skincare services and hair salon services,621b9adb5f87e75f5366703c,621b9adb5f87e75f53667036,,,,
Yellow Beauty,,,https://yellowbeauty.com/,,FALSE,,They sell face washes and masks,621b9adb5f87e75f5366703c,,,,,
[ p H 7 ],,,https://www.theph7.com/,,FALSE,,Skincare products and nail cosmetics,621b9adb5f87e75f5366703c,621b9adb5f87e75f53667056,,,,
3 Graces Beauty,,,https://3gracesbeauty.com/,http://cdn.shopify.com/s/files/1/0220/2278/3076/files/3GB_Registered_1200x1200.png?v=1564099082,FALSE,,Multiple types of skincare products and lip gloss,621b9adb5f87e75f5366703c,621b9adb5f87e75f53667056,,,,
3rd Rock Essentials,,,https://3rdrockessentials.com/,https://www.leapingbunny.org/sites/default/files/brand_logo/3rdRockEssentials.jpg,FALSE,,They sell dietary supplements and skincare products,621b9adb5f87e75f5366703c,621b9adb5f87e75f5366705c,,,,
aavrani,,,https://aavrani.com/,https://cdn.shopify.com/s/files/1/0013/5204/0495/files/Aavrani_Blue_PNG_copy.png?height=628&pad_color=fff&v=1596134981&width=1200,FALSE,,They sell skincare products based on concern and some accessories,621b9adb5f87e75f5366703c,,,,,
Act+Acre,,,https://actandacre.com/,https://scontent-hou1-1.xx.fbcdn.net/v/t1.6435-9/48087319_265087520826834_4643167630490861568_n.png?_nc_cat=104&ccb=1-5&_nc_sid=973b4a&_nc_ohc=0wkUwqTg9VQAX96-Bbm&_nc_ht=scontent-hou1-1.xx&oh=71f61cafcc88417973cac92c09301846&oe=61C9E3D3,FALSE,,Hair and scalp care products,621b9adb5f87e75f53667036,,,,,
ACURE,,,https://acure.com/,https://dxkmbl8uwuv9p.cloudfront.net/next-world/1551129610010/58ea63fc-c88c-4d31-a62b-8ce13eda60d7/ACURE+-+Credo+Beauty.jpg,FALSE,,"they sell skincare, body and hair care products",621b9adb5f87e75f5366703c,621b9adb5f87e75f53667036,,,,
All Natural Advice,,,https://www.allnaturaladvice.com/,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAfcAAABkCAMAAACsLolMAAABnlBMVEX///+lzTk/Pz9ERERFRUVISEg9PT1MTEw+Pj7Hx8d4eHgBsuZiYmKxsbH5+fnx8fHZ2dnm5uajo6PQ0NDBwcFYWFgAT4KPj4+pqakAW4lcXFxRUVFvb2/f39/y9vkAU4TxZzabm5uCgoLzcjvwXTEArOU8tUwhZpD1ekFzl7KGpLzj6vDvVS9nZ2d/f3+enp5wv0WXssUEpdY6mEoNjrqWyUCmusozcJfM2ePI4JPu9d38592lzjyhyyfxXiKDxEQrKyv97Os6nUkAlMU8rEwKhLE7pEv60870gEXd7tBfiqm8zNk9dpvk9fyp3/Vnye46vevd7L3G34z5wqmt1XD0dTKS1/SLxCmx2Ib0hFSt0k34s5rX6K2z25j5u6HuThv4wbjwZ0v1pJnL6/iZz3P1lnDuPA3xe22JyGHsQin60tDuVUrrHgDxcmx8sYS51cDrMCH2s7AdhjSXyZ50u37m9Oiiz+OYvZ2137omsDtrxHV6udRwvjLH3MtmwmFSuksbljH1cB1ctGiz1mN7wTD1j1rxeGT2oYTzjnrtPgDNLqj7AAAMp0lEQVR4nO2c+0MTxxaA130mMdkQkpAXbEgAlyQ8pC1J5CVWa3AT36aUagXbSkuvtw977a3Ve7W3tup/fc+ZmU1CAoqKDZDz/RD2MTM77jfnzOwSlCSCIAiCIAiCIAiCIAiCIAiCIAiCIAiCIAiCIAiCIAiCIAiCIAiCIPYdy7p4sdt9IP5eLl66fOX42GXy3lNcujI2RtZ7jUvHx44DX+H21VunTp26OtftLhHvnYtX0PrYFQu2ry0Kjp06SuqvX+92Dw4el1isj12GzTnw7bK4eOOImDfnpXpdmje73Y+Dxaet2o+1sLCw+tnRuFcrayPDayPd7sXBgms/fgW3Pz+2jYXZ2dMXut2//eDm8PDw0s1u9+JAwZP88eM4t99abPMO4p990e0eviO359cq80vDo+vzG3cqX3a7NweFr7j2MbaSbwt3HvDPvu52H9+Nu0vDSxvDoxOjG5tb977pdm8OCjzYj+Pk3ja7N8Q//rbbnXwnKhDro6MTExNbW1v3vut2bw4IYnIfwywvner0zsSfPtTi15Zc61tbP/6j2705GFwUk/unbG/u2M4Bf/rxXlJ9X7gPPkPh8Pt7BAjuqXEzHA617r5Yd63f++fReDx5Zy6z9zVjPNy//0H6Yzfxe1jcDepR+AwsLwffW3cjy8uh15cK6svxbQc2uPUff/zpPfXrsGF9wGGz+w/37/+wU6rn4n99bWM+1Q+fAUV/A++Rvjfqb0TR9+JdVQLbj7y4x6BFneCS8H4Jth/c//DD+79Kcwvt5pn30ycfvK6xt/DuXQ6/UX/f1vvGd2eA7zbe6GJHmCvCO6b57z8Env6ML+h3En9yxyneDDYl7+bdDLZOqsGWvbDseX28t16iw3swGOws3Ol91wbbOtQjWGeFd9gO3kfvHz/9lyRdbV/e8Uzf+eIuMqnJajIgBaJ4nzu9D0X7Je+kphhZ91A8qcraZESKRUF4n2wY/snJpCkF/H5+8zP+QWwjOiT1T0Yz2ETWkOVULBiM4ok27wE/by0T5WnDO6jJSjQe0sD7UNQf4aX6kskwfgy1lOkXroOxlCIbU0P7dUcPB1+dRT44+0jC2Z15P3/u/IOOkF/gEd9e3efRFFlW5EGfjuuoTu99ejSue3SPphrsPgejMtZQ9WxUBxXLimEour5sSv2yykXEFFwb9uuZpKzoMWhN11S4hKryE9u8B5Nua0ndiweyOuuPkkphvE8qfkm0aWBXdJZaplgZVUmxdsKKAh2AJl6VH44ev5zl/ALb/0bvH398/vy5h7CEm/t8sTPg25Z2PkVLBcLemA72dvEuG4oRCfVNgTfcj2qKPxKOwHgx5LA05I2ratzrBWf9iia8q8y7qqmp6X6vFNENPeYNxw1NMzq8Y2tw/SlsDb3HZEONh8MZyCLoPSJz06as9GNXZNzL8j5PeQwciSEdSg6FIlGND5xegXn/qN37uYe/me3Jfoe3N2FdG2QbaHdX7xrbmTQU+IwrCtMvBWT0zmTwBN3p3cd2NUPhKXjS6PAekPlgkiIe5n1IN6KskRD3LqXULCunyEHXe59uTPI6ug6ziE/TeHNJLfXud/Pw8OgjDr6bd72fO3fixAkMeXikW9ye6bfP8FlNFYIDyq7e1X5RQg7h3U026r7Gu8x0e2V3gRb0dHiPGqlma+A9o+pimhbV+hUP9iSpTkmu95gmi87FYxl4zldF80Oy/mYPFoebR58w7Z+g9/+0en/y8L/g2LzWNM8CftuSPiViEt+T7OpdePXKIDLoEaOA7b/Su9gF/25bk1qb96CiTovNsIzeB1kJxOTxHpSxW326R1wKvPsbfeb1jEEfx3jlE8BRo9W7dN9N8+j9yZOHv8H67kHTPAv41sqKFnM39+I9hMMjsP3E67xnVNltKtvuPdTIBdKQB737xbQDpPipLDaWVZPiiuA9ylO/wAvTjc6R9X6pd3j0CYd5h0Tf6v3Jk8dfz4H5RrbHX8W3Jvpo4z6H9uhdbkSoV2n3ruzkPa404t3f7t1U1IzYdOPdzfumxr33eSB7i8HGvU82xwarpwbCLnt4H3Rk+EV4h3XdGUlqpnnu/eTJx9+i6Ft8bY8B/1lL5ZimiHs1re7JO7hzzfja5veA4uFzs1/DdZfrPexRxYv2oc753W8YzdbYM4FHzNERRaQCv5qNiBEl5nfVI+pPJQclU3cHYjAU6qWXN+Wm99tnpAdP272D+dNfQLq/cAODHsW3VIa1cZIZjrxiPb/Ne0AW0+u0wtfzIV3jeXdI52ciMgviRtpP8Sc0ePDvXM9HPKK1fpmVgocyg53sU93ZGnqWFIt+7n3I7fO07InjHKCw/gU1XdunW3oosIT3R5J0/S4s7Z62pvmTjNPPnn17C9TfWlgE8autUQHPy0osEBiUtT16lyZVzeiPxP2Kxr1Dblb9mZiJdVV/IAItMq8N72HdkH2BQEzZ6fkdW5sWreHo6IfC0J8s9kdM/YZhiEW+eH7PeAwlEwlAHZz1gzD+spEIPPH31HJekhwhXpLmf78O4kH7du+nkdXVP27NSXPXFlZX2feqK8J+TNdURVH1KfG+Tmbe9db3deJ+enV2+81BXVOwRibKTwQNWZXx97amX4Yzqsrfn/TLYrqHiirWUFIZGecIeOxumYdbWmPVMrw/8uCg+/5tWlb9ja70iTJQR5P5e+FQSmGvA3vrtY0kFW2m3bYks16fh1Xc/07s4H12dnZ1cfHG1bmrn12FSpW/3OrhqZRhDHqlgA9fhWd8mFK9Pl/z/bzPx6Mt7PNxX5FBw0hl+6As/4WMGchO8fIBmK9TMVHK53MTSzCTNIxk3AyxxhvtcLw+qDMVlqZFa31Z6M9kAOqLV/NBn8/b1hVWZjDiNhGHy0Yz7+8bAwcTyy4hdlWS/lxZwXv964mHO3mfXVg4tri4eApKVO61fnvhzZdDu9fY5Yz5qmu0n9tLf7aXeWXzR5U8E2/nYGE3vrKGd8D8+cTD7d5nmXfQfg2z/E+bm2e63WviXbFsLh4m+PrK+Ao3+utvTx62pfnVxT9usS9efLO5Rd9aOQLM2C2JfqVeEYcvfPH1ycfAM2B19sapq/zbNpWJ9a3Nyu6tEYeGmo044LSO4lv/lujBBWSuMf+ZLza3trbudKGTxL5jJdB7osACfny8Pr5bOJtfbq5PbG293N9wt/I1p8i28kCZbRVytRzfksq5Avs5k4cOsIPFPDtQdZyZZiuwxxqpwsmZnAUb+GHlqtiCxRuq5XlTUp5XLMD1ZizWhcaVe4kyik84bIYH8eP1tY0dSs1/ub4+Aaz/tcPJt6eQSDi1AQc3S3bJHqhih9IJxx7gcmrpvPhZlMwBdJtL4L4zUHPSJTcTVQcch1XIJ2AbN2bS6D2RLsA+6i4O2A7u4SXT7k+7lLBNNvLZRNdrVJl4GPC36+PISL3+vLLt4Wb+5p2XzPrE1j4v5mt2AaXgXS/BQwUOP6mEPnNMTiHt2KwnDmakNPNuY5dRbnkgL1rJJyxpBk/mbYs14XpPlKQqNmSlHVzD1ljhUonVK8BVy3hlK1Hc13/ToYFFPN6Tu+OckZGlpbXntzcqlcrGxvO/RnmoIy839vXKVpqFtc10O4VqIo8+ILQtq4C+QSgbE1LNqZWspnce9AXL/QdAhmDF8rZjs4PCey6RL6N3HvQWfpjp4gyvnZ4p5AfKWKyWcyypBynYCRsHvbnmegeGlwSjo/zPCoHNff4zYoulbuE9MZCoWTwO8wPpNIqEcVBjQVpzCulcoundZrUbsqyZWhrSBXpPsCTOvaerM1Cr4d3E8rDJohynmDSOM/Tu9KZ3yXISbGlnro00vI8Mc0ab3jdf7PeFWU6vMvsQ7wl0J7HUk2dhmkBQGdgvphMteb6KA8TN87jWczCIIT/YJTwivBfhMNYvsFFRwlM1bBKvUEgXi2lczvVsnkeqNrsZ5p/13b3vv3bI0HY+l2YhDUFfxLQLUkt5hzmtlcrVKhsMGPVOurmuq6WdfCLhBmlxAPYwZ8C6rjyA5bl3GE8WX83lB2r5ElqGwVIu5zH8Ma/UcBCxeO/BdR3HzLMbJt38fWQX7y/fx/8VUcjZJb50z2HQsi6UHbuGHiz2cDbj4DIvh7tVtstKz5TsXDM3F8VeEU4Wa2XcsESFco0l/mrNdthjYM0SDRegXBmvYzlOD3vH51iW7+ZX6jt5Xx+l93RHFRFA18eXmtqHufUJ+k+BeoDK3fpSU/v6+p2NbveI+HswKzfvjg8Pg/215xv0i9fewjR78ksJBEEQBEEQBEEQBEEQBEEQBEEQBEEQBEEQBEEQBEEQBEEQBEEQBEG8Ff8HGaowHtyWdFMAAAAASUVORK5CYII=",FALSE,,skin and hair care products and health supplements,621b9adb5f87e75f5366703c,621b9adb5f87e75f53667036,621b9adb5f87e75f5366705c,,,
Amame,,,https://amameorganics.com/,https://cdn.shopify.com/s/files/1/0528/5494/8008/files/AmameOrganics_Logo_2.png?height=628&pad_color=fff&v=1624357098&width=1200,FALSE,,they sell skin and body care products,621b9adb5f87e75f5366703c,,,,,
Amika,,,https://loveamika.com/,https://www.hairtostay.org/wp-content/uploads/2018/09/amika-logo.png,FALSE,,They sell multiple skin and hair care products,621b9adb5f87e75f5366703c,621b9adb5f87e75f53667036,,,,
Aquareveal,,,https://aquableu.com/,https://cdn.shopify.com/s/files/1/0551/7518/4542/files/aquableu-logo_f10ec628-1687-4095-9dc0-1719ebc90d45_1177x.png?v=1616699358,FALSE,,they sell skincare products and oils as well as pet care products,621b9adb5f87e75f5366703c,621b9adb5f87e75f5366706c,,,,
Aromi,,,http://www.aromibeauty.com/,,FALSE,,They sell makeup and perfume,621b9adb5f87e75f53667056,621b9adb5f87e75f5366703a,,,,
ARUBLU,,,https://www.arublu.com/,,FALSE,,They sell face and eye serums,621b9adb5f87e75f5366703c,,,,,
Athar'a Pure,,,https://atharapure.com/,https://dev-mccorp-co-com.s3.ap-southeast-1.amazonaws.com/athara-pure-coupons-logo-4,FALSE,,They sell face and body care products,621b9adb5f87e75f5366703c,,,,,
avant-atlas,,,http://www.avantatlas.com/,https://www.leapingbunny.org/sites/default/files/brand_logo/avant-atlas%20logo.jpg,FALSE,,they sell skincare and household goods sets,621b9adb5f87e75f5366703c,621b9adb5f87e75f53666fe8,,,,
Avarelle,,,https://www.avarelle.com/,https://cdn.shopify.com/s/files/1/0103/8725/9439/files/avarelle3_a1e53ba1-3a62-4fe6-837a-46ac5b68e6e2.png?height=628&pad_color=fff&v=1584046424&width=1200,FALSE,,acne and skincare patched,621b9adb5f87e75f5366703c,,,,,
